,Category_ID,Title,Description,Address,Coordinates,Status_value,Status_label,Url
56,52,"Bulevard 1 Decembrie 1918 196, Târgu Mureș, judetul: Mures","Pe bulevard, între stația de autobus Fortuna și stația Corina nu exista NICIUN COPAC. Din câte știu exista o HCL care prevede un copac la 2 locuri de parcare. Va rugăm să luați măsuri.","Romania, Mures, Târgu Mureș, Bulevard 1 Decembrie 1918 196","46.5338115, 24.585835999999972",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/bulevard-1-decembrie-1918-196-targu-mures-mures/
57,53,"Bulevardul 1848 45, Târgu Mureș, judetul: Mures","Buna ziua, As dori sa stiu de ce permiteti avioanelor mici sa faca exercitii si sa zboare deasupra orasului. Zboara destul de aproape de sol si sunt foarte zgomotoase","Romania, Mures, Târgu Mureș, Bulevardul 1848 45","46.529781, 24.556813899999952",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/bulevardul-1848-45-targu-mures-mures-2/
58,56,"Banat, Târgu Mureș, judetul: Mures","La blocul nr.41 de pe strada Banat din Tg-Mures, in spatele Postei din cartierul Tudor, zace de1 an de zile o masina lovita. Nu stim cine e proprietarul si de ce nu o muta de acolo. Incurca , ocupa loc de parcare. Pe baza numerelor de inmatriculare , Politita ar trebui sa sesizeze proprietarul si sa-l oblige s-o mute.","Romania, Mures, Târgu Mureș, Banat","46.5322563, 24.580289499999935",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/banat-targu-mures-mures/
59,56,"Voinicenilor nr.90, Târgu Mureș, judetul: Mures",La această intersecție(str.Voinicenilor nr.90-zona Darina) ar trebui o hașurare a carosabilului cu culoare galbenă exact înaintea trecerii de pietoni (sensul de mers spre Santana). Cei care ies de pe strada Vasile Lucaciu pe Voinicenilor sunt de multe ori blocați de mașinile care opresc exact lângă trecerea de pietoni. Aceasta hașurare i-ar avertiza sa oprească doi metri mai in spate,"Romania, Mures, Târgu Mureș, Voinicenilor nr.90","46.5628421, 24.547988600000053",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/voinicenilor-nr-90-targu-mures-mures-2/
60,57,"1 Decembrie 1918 nr.85, Târgu Mureș, judetul: Mures","Canalele de pe carosabil fac zgomot la trecerea fiecarei masini. Va rog sa puneti garnituri de cauciuc, sa atenueze zgomotul foarte mare din intersectie care se produce 24 de ore pe zi!","Romania, Mures, Târgu Mureș, 1 Decembrie 1918 nr.85","46.53887479999999, 24.56773050000004",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/1-decembrie-1918-nr-85-targu-mures-mures/
61,49,"Ion Buteanu, nr 18, Târgu Mureș, judetul: Mures","In fata Gradinitei cu Program Prelungit Randunica, in urma lucrarilor de introducere de cablu electric, repararea pavajului s-a facut in bataie de joc. S-a lasat tot pavajul, abia se poate trece cu masina. Aceasi situatie este si in spatele blocului din fata gradinitei.","Romania, Mures, Târgu Mureș, Ion Buteanu, nr 18","46.5297264, 24.55934060000004",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/ion-buteanu-nr-18-targu-mures-mures/
62,57,"Gheorghe Doja, Târgu Mureș, judetul: Mures",La semaforul din fata bancii transilvania si la cel de la chiscul timko sunt copii (probabil de la casa de noapte a primariei) care cersesc (circula printre masini),"Romania, Mures, Târgu Mureș, Gheorghe Doja","46.5268568, 24.54142449999995",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/gheorghe-doja-targu-mures-mures-2/
63,50,"Gheorghe doja nr.150, Târgu Mureș, judetul: Mures","Este un local pe strada Gheorghe Doja la numarul 150 unde in fiecare zi de vineri, sambata si duminica, de dupamasa pana seara canta lautari iar volumul e exagerat de tare si deranjaza locatarii din zona. Va rog sa luati masuri pentru ca intr-o zona rezidentiala e inacceptabil nivelul la care merge muzica. Va multumesc.","Romania, Mures, Târgu Mureș, Gheorghe doja nr.150","46.5232368, 24.533632200000056",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/gheorghe-doja-nr-150-targu-mures-mures/
64,56,"Gh.Doja, Târgu Mureș, judetul: Mures","Propun introducerea a 3 benzin la semaforul de la Prodcomplex, spre combinat. In situatia de fata este o banda de parcare, nefolosita, si 2 benzi de circulatie, dar deseori o banda se blocheaza de cei care merg spre stanga, la Prodcomplex. Multumesc","Romania, Mures, Târgu Mureș, Gh.Doja","46.5268568, 24.54142449999995",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/gh-doja-targu-mures-mures/
65,57,"Gheorghe Doja nr 177, Târgu Mureș, judetul: Mures","Linia 17 a transportului local nu circula conform programului afisat pe site. La ora 12 timp de jumatate de ora nu a venit nici un autobuz in statia de la Prodcomplex, desi conform programului de pe siteul transportlocal trebuiau sa vina 3! Unul intre 11.50-12.05, unul intre 12.05-12.20 si unul pornind la 12.20! E revoltator faptul ca 2019 nu exista panouri in statii care sa estimeze cand sosesc autobuzele, dar faptul ca nici pe site nu sunt actualizate orele, ca omul sa-si poate calcula!","Romania, Mures, Târgu Mureș, Gheorghe Doja nr 177","46.5256927, 24.5398328",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/gheorghe-doja-nr-177-targu-mures-mures/
66,57,"Pandurilor, Târgu Mureș, judetul: Mures","Stop desfiintarii terenului de fotbal din Parcul albastru, singurul parc in care se mai poate practica sportul, pe un teren de dimensiuni acceptabile.Falsa argumentare cu solicitarea realizarii unui teren de baschet pica,deoarece in curtea scolii Romulus Guga sunt 6 terenuri de baschet. Masinile celor de la Eon sa fie parcate in parcarea lor subterana","Romania, Mures, Târgu Mureș, Pandurilor","46.53314516310513, 24.570673211393227",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/pandurilor-targu-mures-mures/
67,49,"Str. Gheorghe Doja, Târgu Mureș, judetul: Mures","Va rugam cand se insereaza, sa aprindeti si pt noi luminile pe strada in toata zona. Nu stiu in alte zone cum e dar aici toata zona e in intuneric bezna de cateva zile, in fiecare zi, cand se insereaza. Daca vreti sa faceti economie, sa nu mai fure primaria si consiliul local. Oamenii nu se simt in siguranta afara pe strada fara lumina, in general fetele si femeile. Nu suntem in epoca de piatra. Vrem sa ne duceti in viitor nu in trecut. Chiar e nevoie sa facem plangere pt asa ceva ca sa va ganditi ca nu e ok? Va multumim!","Romania, Mures, Târgu Mureș, Str. Gheorghe Doja","46.5268568, 24.54142449999995",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/str-gheorghe-doja-targu-mures-mures/
68,57,"Surianu, Târgu Mureș, judetul: Mures","Buna ziua Vreau sa va readuc la cunostinta o problema care desi sesizata in mai multe randuri nu a fost rezolvata pana la capat. Aleea Sanatatii de langa gimnaziul Liviu Rebreanu este o alee pietonala, pe care zilnic se joaca zeci de copii, parcul din zona fiind total subdimensionat si neintretinut. Aceasta alee s-a transformat in parcare. Stalpii de inox din capat au fost rupti si nu au mai fost inlocuiti. Indicatorul de acces interzis nu este respectat. Cum spuneam problema a fost raportata in mai multe randuri in ultimii ani: - Petitia nr 27.856/5.6.2018 - petitia 514-2016 Pe aceasta alee isi petrec ziua copii de toate varstele, de la copii in carucior , copii care acum invata sa mearga, copii pe biciclete si asa mai departe. Nici nu vreau sa ma gandesc ce tragedii se pot intampla in momentul in care o masina se deplaseaza printre copiii pe bicicleta, copiii de 1-2 ani care cu greutate pot fi observati de un sofer aflat la volan. De ce nu se iau masuri concrete si de ce permitem sa se intample asa ceva? Mentionez ca nu este o situatie punctuala, asta se intampla in fiecare zi, la orice ora din zi sunt parcate masini aici. Cu gandul la siguranta copiilor din zona, rog sa se ia masuri.","Romania, Mures, Târgu Mureș, Surianu","46.5308128, 24.559797300000014",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/surianu-targu-mures-mures-2/
69,49,"Aleea Carpati nr.37E, Târgu Mureș, judetul: Mures","In urma cu aproximativ o săptămână, toboganele din parcul de copii din Aleea Carpați au dispărut, probabil spre a fi înlocuite din cauza uzurii. Intrebarea este: când vor fi aduse cele noi? Copiii așteaptă nerăbdători, ca și noi părinții.","Romania, Mures, Târgu Mureș, Aleea Carpati nr.37E","46.55574720000001, 24.55995770000004",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/aleea-carpati-nr-37e-targu-mures-mures/
70,56,"Tudor vladimirescu 36, Târgu Mureș, judetul: Mures","Trafic foarte mare pe o straduta ingusta, neaparat trebuie facuta pista pt biciclete si limitator de viteza.","Romania, Mures, Târgu Mureș, Tudor vladimirescu 36","46.5401976, 24.554779199999984",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/tudor-vladimirescu-36-targu-mures-mures/
71,57,"Piata Garii, Târgu Mureș, judetul: Mures","Cetatenii Municipiului Targu-Mures nu sunt de acord cu construirea amplasamentului de 18 etaje, deoarece se va aglomera foarte mult zona, se va afecta viata publica incat nu sunt spatii verzi sau spatii de recreere in zona, de asemenea se afecteaza orizontul vizual si gradul de insorire al locuintelor aflate in vecinatatea constructiei si lumina existenta momentan. Amplasamentul nu se integreaza in arhitectura zonei, avand in vedere cladiriile din zona Garii, care au un stil specific istoric. Cerem ca sa nu fie aprobat PUZ-ul pentru constructia de cladire cu 18 etaje de pe terenul cu numar cadastral: 121160 si nr. carte funciara: 91700/N.","Romania, Mures, Târgu Mureș, Piata Garii","46.53331319999999, 24.549492399999963",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/piata-garii-targu-mures-mures-3/
72,57,"Ștefan cel Mare, Târgu Mureș, judetul: Mures","In intersecția str. Șt. cel Mare cu bul. 1 Dec. 1918 ar fi de folos marcajul pe carosabil, deoarece venind dinspre Dacia fiind 3 benzi, mulți conducători - mai ales cei din alte orașe - de pe banda 2 se deplasează în față tot pe banda 2, deși in intersecție 2 benzi se deplasează în direcția înainte astfel cei din banda 3 (axa drumului) doar pe banda 2 au posibilitatea de a continua drumul.","Romania, Mures, Târgu Mureș, Ștefan cel Mare","46.5396622, 24.567016200000012",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/stefan-cel-mare-targu-mures-mures/
73,57,"Budai Nagy Antal, Nr. 2, Târgu Mureș, judetul: Mures","Buna ziua, La intersectia strazilor Budai Nagy Antal si Narciselor, in directia spre str. 1 Decembrie 1918 ar fi foarte necesar interzicerea parcarii autovehiculelor. Acum 2 ani am avut accident in acea intersectie din cauza obturarii vizibilitatii de catre masinile parcate langa terenul de fotbal. Azi 23.05.2019 am fost in aproape aceiasi situatie in acea intersectie, doar ca am fost evitat la timp. Propun interzicerea parcarii langa terenul de fotbal si montarea de bumpere la coborare - sau macar una dintre ele. Cu stima, Cristian Puscas","Romania, Mures, Târgu Mureș, Budai Nagy Antal, Nr. 2","46.53815700000001, 24.565949000000046",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/budai-nagy-antal-nr-2-targu-mures-mures/
74,56,"Tg.Mures str.Bodor P. nr.28/2, Târgu Mureș, judetul: Mures","Intre promisiunile primariei era :devierea C.F.sect.stadion-str.L.Rebreanu conf.plan de dezvoltare,sistematizare munic.Tg.Mures ! Ce s-a facut in 12-16 ani ?","Romania, Mures, Târgu Mureș, Tg.Mures str.Bodor P. nr.28/2","46.5417187, 24.552245599999992",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/tg-mures-str-bodor-p-nr-28-2-targu-mures-mures/
75,52,"pta Armatei, Târgu Mureș, judetul: Mures",a doua saptamana (din 2019-05-28) de cand nu se transporta gunoiiul,"Romania, Mures, Târgu Mureș, pta Armatei","46.537218774881154, 24.546836391787792",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/pta-armatei-targu-mures-mures/
76,57,"B-ul 1 Decembrie nr 251, Târgu Mureș, judetul: Mures","Buna seara Avem in zona un bar cu denumirea vegas unde se Consuma alcool in fata barului pe trotuar , sticle sparte , chistoace de tigari aruncate la intrarea in fata blocului , deranjeaza locatari mai ales seara dupa ora 8 , consumatori barului isi fac nevoile pe bloc ,sunt agresivi la orice fel de atentionare , rugam politia locala cu mai multe vizite in aceasta zona . Va multumesc","Romania, Mures, Târgu Mureș, B-ul 1 Decembrie nr 251","46.533446, 24.58845599999995",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/b-ul-1-decembrie-nr-251-targu-mures-mures/
77,57,"Piata Garii, Târgu Mureș, judetul: Mures","Cetatenii Municipiului Targu-Mures nu sunt de acord cu construirea amplasamentului de 18 etaje, deoarece se va aglomera foarte mult zona, se va afecta viata publica incat nu sunt spatii verzi sau spatii de recreere in zona, de asemenea se afecteaza orizontul vizual si gradul de insorire al locuintelor aflate in vecinatatea constructiei si lumina existenta momentan. Amplasamentul nu se integreaza in arhitectura zonei, avand in vedere cladiriile din zona Garii, care au un stil specific istoric. Cerem ca sa nu fie aprobat PUZ-ul pentru constructia de cladire cu 18 etaje de pe terenul cu numar cadastral: 121160 si nr. carte funciara: 91700/N.","Romania, Mures, Târgu Mureș, Piata Garii","46.53331319999999, 24.549492399999963",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/piata-garii-targu-mures-mures-2/
78,56,"Tg.Mures str.Bodor P. nr.28/2, Târgu Mureș, judetul: Mures","Intre promisiunile primariei era :devierea C.F.sect.stadion-str.L.Rebreanu conf.plan de dezvoltare,sistematizare munic.Tg.Mures ! Ce s-a facut in 12-16 ani ?","Romania, Mures, Târgu Mureș, Tg.Mures str.Bodor P. nr.28/2","46.5417187, 24.552245599999992",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/tg-mures-str-bodor-p-nr-28-2-targu-mures-mures-2/
79,56,"Piata Victoriei, nr. 1, Târgu Mureș, judetul: Mures","Vă rugăm să derulați programe de investiții în transportul în eficientizarea transportului în comun, construcția de piste de biciclete în zonele intens circulate și amenajarea de benzi speciale pentru transportul în comun.","Romania, Mures, Târgu Mureș, Piata Victoriei, nr. 1","46.54303789999999, 24.557322999999997",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/piata-victoriei-nr-1-targu-mures-mures/
80,49,"Gheorghe Marinescu 9, Târgu Mureș, judetul: Mures","Pe trotuarul din fata Gradinitei nr 19(sau cresa nr 3) se afla niste fire de electricitate de la un fost stalp de iluminat pe jos si imprastiate cam la un metru inaltime/latime. Ne e teama ca intr-o buna zi un micut ori se va curenta ori se va lovi la cap cu firele electrice. De mentionat e ca izolatia de pe ele a inceput sa se degradeze, nu stim daca este curent sau nu pe ele :(","Romania, Mures, Târgu Mureș, Gheorghe Marinescu 9","46.5553528, 24.57986089999997",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/gheorghe-marinescu-9-targu-mures-mures-2/
81,56,"Alexandru Papiu Ilarian 2, Târgu Mureș, judetul: Mures","La intersectia strazilor Crizantemelor cu Papiu Ilarian ar trebui desenat pe asfalt un marcaj galben cu ""nu blocati intersectia"" https://www.google.com/url?sa=i&amp;source=images&amp;cd=&amp;cad=rja&amp;uact=8&amp;ved=2ahUKEwjo_5q2opviAhWQZ1AKHfkiAgIQjRx6BAgBEAU&amp;url=httpmetropotam.roLa-ziin-bucuresti-a-aparut-un-marcaj-rutier-dubios-la-intrarea-in-palatul-parlamentului-art2680341601&amp;psig=AOvVaw1KP2mVesld_8weK6EoYh79&amp;ust=1557931772852074 Cand se face stanga de pe Crizantemelor pe Papiu Ilarian se iese foarte greu. Soferii incep sa se ia la bataie acolo mai ales in orele de varf.","Romania, Mures, Târgu Mureș, Alexandru Papiu Ilarian 2","46.545447, 24.569484999999986",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/alexandru-papiu-ilarian-2-targu-mures-mures/
82,49,"Gh. Doja intersectia cu rodnei, Târgu Mureș, judetul: Mures",S-a lucrat la un canal aflat pe trotuar in fata magazinului harmopan si nu s-a refacut trotuarul desi e din dale.,"Romania, Mures, Târgu Mureș, Gh. Doja intersectia cu rodnei","46.5122365, 24.512018000000012",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/gh-doja-intersectia-cu-rodnei-targu-mures-mures/
83,57,"POMILOR, Târgu Mureș, judetul: Mures",Strada Pomilor este vesnic circulata de utilaje cu tonaj mare + strada este sub orice critica .Pe cand o sa fie asflatata?,"Romania, Mures, Târgu Mureș, POMILOR","46.5710681, 24.53843119999999",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/pomilor-targu-mures-mures/
